time,latitude,longitude,distanceinmeters,heartrate,HHMMSS,meters,seconds,mph
2021-05-08T22:56:45.000Z,32.87004953250289,-117.24143877625465,11922.8603515625,"
                ",22:56:45.000Z,60.2099609375,5,26.9379365234375
2021-05-08T22:56:49.000Z,32.87014441564679,-117.24091683514416,11972.919921875,"
                ",22:56:49.000Z,50.0595703125,4,27.995814697265626
2021-05-08T22:56:51.000Z,32.87025371566415,-117.24062564782798,12002.75,"
                ",22:56:51.000Z,29.830078125,2,33.3649423828125
2021-05-08T22:56:52.000Z,32.87032906897366,-117.24048432894051,12018.3896484375,129,22:56:52.000Z,15.6396484375,1,34.9858935546875
2021-05-08T22:56:55.000Z,32.870633751153946,-117.24004880525172,12071.33984375,127,22:56:55.000Z,52.9501953125,3,39.48319563802084
2021-05-08T22:56:56.000Z,32.870749086141586,-117.23989130929112,12090.849609375,124,22:56:56.000Z,19.509765625,1,43.643345703125
2021-05-08T22:56:59.000Z,32.87111562676728,-117.23937498405576,12154.0,125,22:56:59.000Z,63.150390625,3,47.089141276041666
2021-05-08T22:57:02.000Z,32.871448723599315,-117.23872647620738,12225.1201171875,127,22:57:02.000Z,71.1201171875,3,53.03190071614584
2021-05-08T22:57:04.000Z,32.871609991416335,-117.23823521286249,12274.4599609375,126,22:57:04.000Z,49.33984375,2,55.186615234375004
2021-05-08T22:57:07.000Z,32.87171862088144,-117.23748788237572,12345.5,124,22:57:07.000Z,71.0400390625,3,52.97218912760417
2021-05-08T22:57:10.000Z,32.87173488177359,-117.23684289492667,12405.8896484375,122,22:57:10.000Z,60.3896484375,3,45.0305478515625
2021-05-08T22:57:13.000Z,32.871724320575595,-117.23628289997578,12458.3203125,119,22:57:13.000Z,52.4306640625,3,39.09579850260417
2021-05-08T22:57:17.000Z,32.8716772980988,-117.23565425723791,12517.3896484375,118,22:57:17.000Z,59.0693359375,4,33.034526123046874
2021-05-08T22:57:22.000Z,32.871638322249055,-117.23512259311974,12567.33984375,113,22:57:22.000Z,49.9501953125,5,22.3477173828125
2021-05-08T22:57:23.000Z,32.87163463421166,-117.23503919318318,12575.16015625,113,22:57:23.000Z,7.8203125,1,17.4940390625
2021-05-08T22:57:26.000Z,32.87162440828979,-117.23481623455882,12596.0595703125,116,22:57:26.000Z,20.8994140625,3,15.583996419270834
2021-05-08T22:58:04.000Z,32.87162180989981,-117.23451574333012,12624.8701171875,"
                ",22:58:04.000Z,28.810546875,38,1.696031404194079
2021-05-08T22:58:07.000Z,32.871602615341544,-117.23428767174482,12646.2998046875,113,22:58:07.000Z,21.4296875,3,15.979403645833335
2021-05-08T22:58:12.000Z,32.871570931747556,-117.23370227962732,12701.2197265625,111,22:58:12.000Z,54.919921875,5,24.571173046875003
2021-05-08T22:58:16.000Z,32.87155592814088,-117.23304497078061,12762.759765625,110,22:58:16.000Z,61.5400390625,4,34.41626684570313
2021-05-08T22:58:19.000Z,32.871556263417006,-117.23246636800468,12816.91015625,109,22:58:19.000Z,54.150390625,3,40.37814127604167
2021-05-08T22:58:22.000Z,32.8715755417943,-117.23187318071723,12872.4697265625,111,22:58:22.000Z,55.5595703125,3,41.42891959635416
2021-05-08T22:58:25.000Z,32.87160278297961,-117.23127638921142,12928.400390625,111,22:58:25.000Z,55.9306640625,3,41.7056318359375
2021-05-08T22:58:28.000Z,32.871667575091124,-117.23068630322814,12984.1298828125,111,22:58:28.000Z,55.7294921875,3,41.55562467447917
2021-05-08T22:58:31.000Z,32.871782490983605,-117.2301182616502,13038.7998046875,"
                ",22:58:31.000Z,54.669921875,3,40.76553841145834
2021-05-08T22:58:34.000Z,32.871889946982265,-117.22959053702652,13089.6103515625,"
                ",22:58:34.000Z,50.810546875,3,37.88773111979167
2021-05-08T22:58:35.000Z,32.87192389369011,-117.22942197695374,13105.830078125,106,22:58:35.000Z,16.2197265625,1,36.2835283203125
2021-05-08T22:58:36.000Z,32.87195800803602,-117.22925894893706,13121.5498046875,106,22:58:36.000Z,15.7197265625,1,35.1650283203125
2021-05-08T22:58:40.000Z,32.87208281457424,-117.22867640666664,13177.7900390625,104,22:58:40.000Z,56.240234375,4,31.45235107421875
2021-05-08T22:58:41.000Z,32.87210703827441,-117.2285404521972,13190.7900390625,109,22:58:41.000Z,13.0,1,29.081000000000003
2021-05-08T22:58:42.000Z,32.872123466804624,-117.22840659320354,13203.4501953125,110,22:58:42.000Z,12.66015625,1,28.32076953125
2021-05-08T22:58:44.000Z,32.8720916993916,-117.22815060988069,13227.73046875,116,22:58:44.000Z,24.2802734375,2,27.15748583984375
2021-05-08T22:58:45.000Z,32.87204283289611,-117.22802949137986,13240.2802734375,115,22:58:45.000Z,12.5498046875,1,28.0739130859375
2021-05-08T22:58:46.000Z,32.87197225727141,-117.22792446613312,13252.7001953125,114,22:58:46.000Z,12.419921875,1,27.783365234375
2021-05-08T22:58:48.000Z,32.87176379933953,-117.22780929878354,13278.3203125,114,22:58:48.000Z,25.6201171875,2,28.65610107421875
2021-05-08T22:58:50.000Z,32.87152072414756,-117.22785523161292,13305.669921875,"
                ",22:58:50.000Z,27.349609375,2,30.590538085937503
2021-05-08T22:58:52.000Z,32.87134302780032,-117.22805690020323,13332.990234375,"
                ",22:58:52.000Z,27.3203125,2,30.557769531250003
2021-05-08T22:58:54.000Z,32.87129541859031,-117.22834624350071,13360.740234375,115,22:58:54.000Z,27.75,2,31.038375000000002
2021-05-08T22:58:56.000Z,32.87138443440199,-117.22861748188734,13388.01953125,115,22:58:56.000Z,27.279296875,2,30.5118935546875
2021-05-08T22:58:58.000Z,32.87160244770348,-117.22879651933908,13417.490234375,113,22:58:58.000Z,29.470703125,2,32.9629814453125
2021-05-08T22:59:00.000Z,32.871882570907474,-117.22885385155678,13449.0302734375,113,22:59:00.000Z,31.5400390625,2,35.277533691406255
2021-05-08T22:59:03.000Z,32.8723509516567,-117.22886717878282,13500.990234375,115,22:59:03.000Z,51.9599609375,3,38.74481087239584
2021-05-08T22:59:06.000Z,32.872916143387556,-117.22882568836212,13563.7802734375,116,22:59:06.000Z,62.7900390625,3,46.82043912760417
2021-05-08T22:59:09.000Z,32.87352559156716,-117.22878000698984,13631.490234375,117,22:59:09.000Z,67.7099609375,3,50.48906087239584
2021-05-08T22:59:10.000Z,32.873739916831255,-117.2287677694112,13655.2900390625,120,22:59:10.000Z,23.7998046875,1,53.2401630859375
2021-05-08T22:59:13.000Z,32.874418096616864,-117.22871856763959,13730.650390625,"
                ",22:59:13.000Z,75.3603515625,3,56.1937021484375
2021-05-08T22:59:15.000Z,32.87490516901016,-117.2286715451628,13784.849609375,"
                ",22:59:15.000Z,54.19921875,2,60.621826171875
2021-05-08T22:59:17.000Z,32.875421745702624,-117.22862527705729,13842.2900390625,"
                ",22:59:17.000Z,57.4404296875,2,64.24712060546875
2021-05-08T22:59:18.000Z,32.8756872843951,-117.22860122099519,13871.8203125,111,22:59:18.000Z,29.5302734375,1,66.0592216796875
2021-05-08T22:59:19.000Z,32.87595617584884,-117.22857682965696,13901.740234375,111,22:59:19.000Z,29.919921875,1,66.930865234375
2021-05-08T22:59:21.000Z,32.876508543267846,-117.22852980718017,13963.16015625,111,22:59:21.000Z,61.419921875,2,68.6981826171875
2021-05-08T22:59:23.000Z,32.877072812989354,-117.22847088240087,14025.98046875,112,22:59:23.000Z,62.8203125,2,70.26451953125
2021-05-08T22:59:25.000Z,32.87765376269817,-117.22841665148735,14090.6103515625,112,22:59:25.000Z,64.6298828125,2,72.28852392578125
2021-05-08T22:59:27.000Z,32.87825114093721,-117.22835923545063,14157.0703125,112,22:59:27.000Z,66.4599609375,2,74.33546630859375
2021-05-08T22:59:29.000Z,32.8788594994694,-117.22830056212842,14224.76953125,111,22:59:29.000Z,67.69921875,2,75.721576171875
2021-05-08T22:59:31.000Z,32.879472551867366,-117.22823769785464,14293.009765625,110,22:59:31.000Z,68.240234375,2,76.3267021484375
2021-05-08T22:59:33.000Z,32.8800836764276,-117.22817701287568,14361.01953125,109,22:59:33.000Z,68.009765625,2,76.0689228515625
2021-05-08T22:59:35.000Z,32.880690107122064,-117.2281149867922,14428.5302734375,109,22:59:35.000Z,67.5107421875,2,75.51076513671876
2021-05-08T22:59:37.000Z,32.88128882646561,-117.22805547527969,14495.16015625,"
                ",22:59:37.000Z,66.6298828125,2,74.52552392578126
2021-05-08T22:59:38.000Z,32.88158688694239,-117.22802965901792,14528.2998046875,103,22:59:38.000Z,33.1396484375,1,74.1333935546875
2021-05-08T22:59:39.000Z,32.881884863600135,-117.22800719551742,14561.41015625,106,22:59:39.000Z,33.1103515625,1,74.0678564453125
2021-05-08T22:59:40.000Z,32.88218376226723,-117.22798707894981,14594.6103515625,102,22:59:40.000Z,33.2001953125,1,74.2688369140625
2021-05-08T22:59:42.000Z,32.88278424181044,-117.22794014029205,14661.349609375,"
                ",22:59:42.000Z,66.7392578125,2,74.64785986328125
2021-05-08T22:59:44.000Z,32.88339545018971,-117.22788657993078,14729.3203125,"
                ",22:59:44.000Z,67.970703125,2,76.0252314453125
2021-05-08T22:59:46.000Z,32.884013783186674,-117.22783109173179,14798.08984375,101,22:59:46.000Z,68.76953125,2,76.918720703125
2021-05-08T22:59:48.000Z,32.88464343175292,-117.22778968513012,14868.01953125,101,22:59:48.000Z,69.9296875,2,78.21635546875001
2021-05-08T22:59:50.000Z,32.885274924337864,-117.22773813642561,14938.2197265625,103,22:59:50.000Z,70.2001953125,2,78.51891845703125
2021-05-08T22:59:52.000Z,32.885911110788584,-117.22768222913146,15008.9697265625,103,22:59:52.000Z,70.75,2,79.133875
2021-05-08T22:59:54.000Z,32.886547800153494,-117.22763151861727,15079.740234375,102,22:59:54.000Z,70.7705078125,2,79.15681298828126
2021-05-08T22:59:56.000Z,32.88718608208001,-117.22757779061794,15150.7001953125,102,22:59:56.000Z,70.9599609375,2,79.36871630859375
2021-05-08T22:59:58.000Z,32.887830985710025,-117.22753437235951,15222.330078125,102,22:59:58.000Z,71.6298828125,2,80.11802392578126
2021-05-08T23:00:00.000Z,32.88845434784889,-117.22748802043498,15291.6103515625,102,23:00:00.000Z,69.2802734375,2,77.48998583984375
2021-05-08T23:00:02.000Z,32.88908014073968,-117.2274368070066,15361.169921875,102,23:00:02.000Z,69.5595703125,2,77.80237939453126
2021-05-08T23:00:04.000Z,32.88970450870693,-117.22738534212112,15430.580078125,"
                ",23:00:04.000Z,69.41015625,2,77.63525976562501
2021-05-08T23:00:06.000Z,32.89032409898937,-117.2273382358253,15499.4404296875,"
                ",23:00:06.000Z,68.8603515625,2,77.02030322265625
2021-05-08T23:00:08.000Z,32.89094880223274,-117.2272885311395,15568.8701171875,"
                ",23:00:08.000Z,69.4296875,2,77.65710546875
2021-05-08T23:00:09.000Z,32.89126337505877,-117.22726363688707,15603.830078125,94,23:00:09.000Z,34.9599609375,1,78.2054326171875
2021-05-08T23:00:10.000Z,32.89157710969448,-117.22723555751145,15638.7197265625,94,23:00:10.000Z,34.8896484375,1,78.0481435546875
2021-05-08T23:00:12.000Z,32.8921908326447,-117.22717923112214,15706.990234375,95,23:00:12.000Z,68.2705078125,2,76.36056298828126
2021-05-08T23:00:14.000Z,32.892789551988244,-117.22712432965636,15773.58984375,94,23:00:14.000Z,66.599609375,2,74.4916630859375
2021-05-08T23:00:16.000Z,32.89338483475149,-117.22703204490244,15840.1796875,94,23:00:16.000Z,66.58984375,2,74.480740234375
2021-05-08T23:00:18.000Z,32.893982799723744,-117.22688846290112,15907.849609375,94,23:00:18.000Z,67.669921875,2,75.6888076171875
2021-05-08T23:00:20.000Z,32.8945757355541,-117.22669433802366,15976.080078125,94,23:00:20.000Z,68.23046875,2,76.31577929687501
2021-05-08T23:00:22.000Z,32.89515366777778,-117.22644640132785,16044.25,94,23:00:22.000Z,68.169921875,2,76.2480576171875
2021-05-08T23:00:24.000Z,32.89573864080012,-117.22617214545608,16114.009765625,94,23:00:24.000Z,69.759765625,2,78.0262978515625
2021-05-08T23:00:26.000Z,32.896338449791074,-117.22591021098197,16184.900390625,95,23:00:26.000Z,70.890625,2,79.2911640625
2021-05-08T23:00:28.000Z,32.8969450481236,-117.22564752213657,16256.509765625,95,23:00:28.000Z,71.609375,2,80.0950859375
2021-05-08T23:00:30.000Z,32.89755399338901,-117.22538349218667,16328.419921875,99,23:00:30.000Z,71.91015625,2,80.43150976562501
2021-05-08T23:00:32.000Z,32.898166039958596,-117.22512977197766,16400.3203125,97,23:00:32.000Z,71.900390625,2,80.4205869140625
2021-05-08T23:00:33.000Z,32.89847407490015,-117.22500521689653,16436.41015625,139,23:00:33.000Z,36.08984375,1,80.73298046875
2021-05-08T23:00:34.000Z,32.89878202602267,-117.22487890161574,16472.55078125,168,23:00:34.000Z,36.140625,1,80.84657812500001
2021-05-08T23:00:35.000Z,32.89909115061164,-117.22475158050656,16508.849609375,172,23:00:35.000Z,36.298828125,1,81.20047851562501
2021-05-08T23:00:37.000Z,32.89970990270376,-117.2244873829186,16581.779296875,161,23:00:37.000Z,72.9296875,2,81.57185546875
2021-05-08T23:00:38.000Z,32.900018440559506,-117.22434740513563,16618.4296875,153,23:00:38.000Z,36.650390625,1,81.986923828125
2021-05-08T23:00:40.000Z,32.90063769556582,-117.22407289780676,16691.75,146,23:00:40.000Z,73.3203125,2,82.00876953125001
2021-05-08T23:00:41.000Z,32.90094933472574,-117.22395412623882,16728.05078125,151,23:00:41.000Z,36.30078125,1,81.20484765625001
2021-05-08T23:00:42.000Z,32.901263823732734,-117.22385052591562,16764.240234375,146,23:00:42.000Z,36.189453125,1,80.955806640625
2021-05-08T23:00:43.000Z,32.901580575853586,-117.22376025281847,16800.369140625,137,23:00:43.000Z,36.12890625,1,80.82036328125001
2021-05-08T23:00:44.000Z,32.90190042927861,-117.22368389368057,16836.55078125,134,23:00:44.000Z,36.181640625,1,80.938330078125
2021-05-08T23:00:45.000Z,32.90222346782684,-117.22362119704485,16872.83984375,129,23:00:45.000Z,36.2890625,1,81.1786328125
2021-05-08T23:00:47.000Z,32.902878262102604,-117.22353997640312,16945.859375,126,23:00:47.000Z,73.01953125,2,81.672345703125
2021-05-08T23:00:48.000Z,32.903208676725626,-117.22351918928325,16982.55078125,123,23:00:48.000Z,36.69140625,1,82.07867578125
2021-05-08T23:00:50.000Z,32.903873110190034,-117.22353109158576,17056.26953125,122,23:00:50.000Z,73.71875,2,82.45442187500001
2021-05-08T23:00:52.000Z,32.90453494526446,-117.22359982319176,17129.9609375,123,23:00:52.000Z,73.69140625,2,82.42383789062501
2021-05-08T23:00:54.000Z,32.90519091300666,-117.22372798249125,17203.7109375,121,23:00:54.000Z,73.75,2,82.48937500000001
2021-05-08T23:00:56.000Z,32.905829194933176,-117.22392478957772,17276.869140625,118,23:00:56.000Z,73.158203125,2,81.82745019531251
2021-05-08T23:00:58.000Z,32.906438894569874,-117.22419099882245,17348.9296875,120,23:00:58.000Z,72.060546875,2,80.5997216796875
2021-05-08T23:01:00.000Z,32.90702227503061,-117.2245077509433,17420.109375,118,23:01:00.000Z,71.1796875,2,79.61448046875
2021-05-08T23:01:02.000Z,32.90757975541055,-117.22486766986549,17490.529296875,113,23:01:02.000Z,70.419921875,2,78.7646826171875
2021-05-08T23:01:03.000Z,32.90784747339785,-117.2250656504184,17525.529296875,113,23:01:03.000Z,35.0,1,78.295
2021-05-08T23:01:05.000Z,32.908366648480296,-117.22549287602305,17595.609375,117,23:01:05.000Z,70.080078125,2,78.3845673828125
2021-05-08T23:01:06.000Z,32.90862623602152,-117.22571147605777,17630.919921875,122,23:01:06.000Z,35.310546875,1,78.98969335937501
2021-05-08T23:01:07.000Z,32.908886997029185,-117.2259290702641,17666.2890625,122,23:01:07.000Z,35.369140625,1,79.120767578125
2021-05-08T23:01:08.000Z,32.909148428589106,-117.22614406608045,17701.580078125,118,23:01:08.000Z,35.291015625,1,78.946001953125
2021-05-08T23:01:10.000Z,32.909684870392084,-117.22656215541065,17772.759765625,112,23:01:10.000Z,71.1796875,2,79.61448046875
2021-05-08T23:01:11.000Z,32.90995879098773,-117.22675871104002,17808.26953125,112,23:01:11.000Z,35.509765625,1,79.43534570312501
2021-05-08T23:01:13.000Z,32.910516019910574,-117.22713061608374,17879.189453125,114,23:01:13.000Z,70.919921875,2,79.32393261718751
2021-05-08T23:01:15.000Z,32.91107936762273,-117.22748416475952,17949.880859375,114,23:01:15.000Z,70.69140625,2,79.068337890625
2021-05-08T23:01:17.000Z,32.91164514608681,-117.22783578559756,18020.73046875,114,23:01:17.000Z,70.849609375,2,79.2452880859375
2021-05-08T23:01:19.000Z,32.91221419349313,-117.22819059155881,18092.0390625,114,23:01:19.000Z,71.30859375,2,79.75866210937501
2021-05-08T23:01:21.000Z,32.91278650984168,-117.22854983992875,18163.849609375,"
                ",23:01:21.000Z,71.810546875,2,80.32009667968751
2021-05-08T23:01:23.000Z,32.91336067020893,-117.22890523262322,18235.689453125,"
                ",23:01:23.000Z,71.83984375,2,80.352865234375
2021-05-08T23:01:25.000Z,32.913931142538786,-117.22926188260317,18307.220703125,111,23:01:25.000Z,71.53125,2,80.007703125
2021-05-08T23:01:27.000Z,32.91448635980487,-117.22964392974973,18378.41015625,112,23:01:27.000Z,71.189453125,2,79.6254033203125
2021-05-08T23:01:29.000Z,32.91501710191369,-117.2300756815821,18449.80078125,112,23:01:29.000Z,71.390625,2,79.85041406250001
2021-05-08T23:01:30.000Z,32.91527115739882,-117.23031071014702,18485.55078125,109,23:01:30.000Z,35.75,1,79.97275
2021-05-08T23:01:32.000Z,32.915758145973086,-117.23081471398473,18557.25,110,23:01:32.000Z,71.69921875,2,80.195576171875
2021-05-08T23:01:34.000Z,32.9162148758769,-117.23136490210891,18629.470703125,110,23:01:34.000Z,72.220703125,2,80.7788564453125
2021-05-08T23:01:36.000Z,32.916639503091574,-117.23195850849152,18702.2890625,110,23:01:36.000Z,72.818359375,2,81.44733496093751
2021-05-08T23:01:38.000Z,32.91705323383212,-117.2325705550611,18775.66015625,110,23:01:38.000Z,73.37109375,2,82.065568359375
2021-05-08T23:01:40.000Z,32.91746612638235,-117.2331857867539,18849.2109375,110,23:01:40.000Z,73.55078125,2,82.26654882812501
2021-05-08T23:01:42.000Z,32.91788002476096,-117.23380110226572,18922.830078125,111,23:01:42.000Z,73.619140625,2,82.34300878906251
2021-05-08T23:01:44.000Z,32.918313620612025,-117.23439504392445,18996.30078125,111,23:01:44.000Z,73.470703125,2,82.1769814453125
2021-05-08T23:01:46.000Z,32.91877252981067,-117.23493844270706,19068.23046875,111,23:01:46.000Z,71.9296875,2,80.45335546875
2021-05-08T23:01:48.000Z,32.91925013065338,-117.23544814623892,19139.5,112,23:01:48.000Z,71.26953125,2,79.714970703125
2021-05-08T23:01:50.000Z,32.91975882835686,-117.23593018949032,19211.720703125,112,23:01:50.000Z,72.220703125,2,80.7788564453125
2021-05-08T23:01:52.000Z,32.92030063457787,-117.23637912422419,19285.01953125,111,23:01:52.000Z,73.298828125,2,81.9847392578125
2021-05-08T23:01:54.000Z,32.92085425928235,-117.23680534400046,19358.23046875,111,23:01:54.000Z,73.2109375,2,81.88643359375
2021-05-08T23:01:56.000Z,32.92141760699451,-117.2372034844011,19430.970703125,111,23:01:56.000Z,72.740234375,2,81.3599521484375
2021-05-08T23:01:58.000Z,32.92200115509331,-117.2375718690455,19504.2890625,111,23:01:58.000Z,73.318359375,2,82.0065849609375
2021-05-08T23:02:00.000Z,32.92260096408427,-117.23790412768722,19577.7109375,112,23:02:00.000Z,73.421875,2,82.1223671875
2021-05-08T23:02:02.000Z,32.92320982553065,-117.23819640465081,19650.560546875,112,23:02:02.000Z,72.849609375,2,81.4822880859375
2021-05-08T23:02:04.000Z,32.92382103390992,-117.23844987340271,19722.380859375,"
                ",23:02:04.000Z,71.8203125,2,80.33101953125
2021-05-08T23:02:06.000Z,32.924430230632424,-117.23866637796164,19792.91015625,"
                ",23:02:06.000Z,70.529296875,2,78.8870185546875
2021-05-08T23:02:08.000Z,32.925029033795,-117.2388634365052,19861.830078125,112,23:02:08.000Z,68.919921875,2,77.0869326171875
2021-05-08T23:02:10.000Z,32.925617694854736,-117.23905471153557,19929.529296875,112,23:02:10.000Z,67.69921875,2,75.721576171875
2021-05-08T23:02:12.000Z,32.92620032094419,-117.23924330435693,19996.5,115,23:02:12.000Z,66.970703125,2,74.9067314453125
2021-05-08T23:02:14.000Z,32.92678504250944,-117.23942485637963,20063.5390625,114,23:02:14.000Z,67.0390625,2,74.98319140625
2021-05-08T23:02:16.000Z,32.927362471818924,-117.23959660157561,20129.560546875,115,23:02:16.000Z,66.021484375,2,73.8450302734375
2021-05-08T23:02:18.000Z,32.92792523279786,-117.2397717833519,20194.080078125,115,23:02:18.000Z,64.51953125,2,72.165095703125
2021-05-08T23:02:20.000Z,32.92847441509366,-117.23994914442301,20257.2109375,114,23:02:20.000Z,63.130859375,2,70.6118662109375
2021-05-08T23:02:22.000Z,32.92902074754238,-117.24010831676424,20319.609375,114,23:02:22.000Z,62.3984375,2,69.79265234375
2021-05-08T23:02:24.000Z,32.929575461894274,-117.24020345136523,20381.779296875,113,23:02:24.000Z,62.169921875,2,69.5370576171875
2021-05-08T23:02:26.000Z,32.930132523179054,-117.24021015688777,20443.580078125,113,23:02:26.000Z,61.80078125,2,69.12417382812501
2021-05-08T23:02:28.000Z,32.93067273683846,-117.24014435894787,20503.8203125,113,23:02:28.000Z,60.240234375,2,67.3787021484375
2021-05-08T23:02:30.000Z,32.9311887267977,-117.24002483300865,20562.130859375,113,23:02:30.000Z,58.310546875,2,65.22034667968751
2021-05-08T23:02:32.000Z,32.93168116360903,-117.23985258489847,20619.099609375,113,23:02:32.000Z,56.96875,2,63.719546875000006
2021-05-08T23:02:34.000Z,32.93213554657996,-117.23962434567511,20673.83984375,112,23:02:34.000Z,54.740234375,2,61.226952148437505
2021-05-08T23:02:36.000Z,32.932550786063075,-117.23934690468013,20726.720703125,111,23:02:36.000Z,52.880859375,2,59.1472412109375
2021-05-08T23:02:38.000Z,32.93293258175254,-117.23902855999768,20778.5,123,23:02:38.000Z,51.779296875,2,57.9151435546875
2021-05-08T23:02:40.000Z,32.93327330611646,-117.23866771906614,20829.189453125,"
                ",23:02:40.000Z,50.689453125,2,56.696153320312504
2021-05-08T23:02:43.000Z,32.93371235020459,-117.23806229420006,20903.9296875,"
                ",23:02:43.000Z,74.740234375,3,55.731301432291666
2021-05-08T23:02:44.000Z,32.933842940256,-117.23784411326051,20928.94921875,111,23:02:44.000Z,25.01953125,1,55.96869140625
2021-05-08T23:02:46.000Z,32.934079226106405,-117.23738092929125,20979.58984375,111,23:02:46.000Z,50.640625,2,56.6415390625
2021-05-08T23:02:48.000Z,32.934284918010235,-117.23688430152833,21031.33984375,111,23:02:48.000Z,51.75,2,57.882375
2021-05-08T23:02:50.000Z,32.93448591604829,-117.236357498914,21085.41015625,111,23:02:50.000Z,54.0703125,2,60.47764453125
2021-05-08T23:02:52.000Z,32.93469554744661,-117.2358064725995,21141.939453125,111,23:02:52.000Z,56.529296875,2,63.2280185546875
2021-05-08T23:02:54.000Z,32.93491289019585,-117.23522971384227,21201.01953125,111,23:02:54.000Z,59.080078125,2,66.0810673828125
2021-05-08T23:02:56.000Z,32.93513257987797,-117.23462965339422,21262.19921875,111,23:02:56.000Z,61.1796875,2,68.42948046875
2021-05-08T23:02:58.000Z,32.93535268865526,-117.23400352522731,21325.640625,112,23:02:58.000Z,63.44140625,2,70.959212890625
2021-05-08T23:03:00.000Z,32.935580760240555,-117.23335954360664,21390.9609375,"
                ",23:03:00.000Z,65.3203125,2,73.06076953125
2021-05-08T23:03:02.000Z,32.93582291342318,-117.23270139656961,21458.109375,"
                ",23:03:02.000Z,67.1484375,2,75.10552734375
2021-05-08T23:03:04.000Z,32.936072777956724,-117.23203520290554,21526.30078125,111,23:03:04.000Z,68.19140625,2,76.272087890625
2021-05-08T23:03:06.000Z,32.93632373213768,-117.23136414773762,21594.94921875,111,23:03:06.000Z,68.6484375,2,76.78327734375
2021-05-08T23:03:08.000Z,32.936578039079905,-117.23068957217038,21664.05078125,113,23:03:08.000Z,69.1015625,2,77.29009765625
2021-05-08T23:03:10.000Z,32.93683527968824,-117.23001239821315,21733.509765625,113,23:03:10.000Z,69.458984375,2,77.6898740234375
2021-05-08T23:03:12.000Z,32.93709335848689,-117.22933346405625,21803.16015625,113,23:03:12.000Z,69.650390625,2,77.9039619140625
2021-05-08T23:03:14.000Z,32.9373518563807,-117.2286559548229,21872.7109375,112,23:03:14.000Z,69.55078125,2,77.792548828125
2021-05-08T23:03:16.000Z,32.93758763931692,-117.22796520218253,21942.41015625,112,23:03:16.000Z,69.69921875,2,77.95857617187501
2021-05-08T23:03:18.000Z,32.93779014609754,-117.22725743427873,22012.3203125,113,23:03:18.000Z,69.91015625,2,78.194509765625
2021-05-08T23:03:20.000Z,32.93796247802675,-117.22654966637492,22081.2109375,113,23:03:20.000Z,68.890625,2,77.0541640625
2021-05-08T23:03:22.000Z,32.938124584034085,-117.22586939111352,22147.3203125,112,23:03:22.000Z,66.109375,2,73.94333593750001
2021-05-08T23:03:24.000Z,32.93830378912389,-117.22521551884711,22211.619140625,108,23:03:24.000Z,64.298828125,2,71.9182392578125
2021-05-08T23:03:26.000Z,32.93850235641003,-117.22457245923579,22275.66015625,114,23:03:26.000Z,64.041015625,2,71.6298759765625
2021-05-08T23:03:27.000Z,32.938615679740906,-117.22425604239106,22307.80078125,114,23:03:27.000Z,32.140625,1,71.898578125
2021-05-08T23:03:29.000Z,32.93887929059565,-117.22363787703216,22372.58984375,114,23:03:29.000Z,64.7890625,2,72.46656640625001
2021-05-08T23:03:31.000Z,32.93919671326876,-117.22304376773536,22438.369140625,114,23:03:31.000Z,65.779296875,2,73.57414355468751
2021-05-08T23:03:33.000Z,32.93953835964203,-117.22245904617012,22504.91015625,"
                ",23:03:33.000Z,66.541015625,2,74.4261259765625
2021-05-08T23:03:35.000Z,32.93987958692014,-117.22186879254878,22571.830078125,"
                ",23:03:35.000Z,66.919921875,2,74.8499326171875
2021-05-08T23:03:36.000Z,32.94004999101162,-117.2215723246336,22605.380859375,104,23:03:36.000Z,33.55078125,1,75.05309765625
2021-05-08T23:03:38.000Z,32.94038233347237,-117.22097117453814,22672.609375,103,23:03:38.000Z,67.228515625,2,75.1950947265625
2021-05-08T23:03:40.000Z,32.94067117385566,-117.22034940496087,22739.009765625,110,23:03:40.000Z,66.400390625,2,74.2688369140625
2021-05-08T23:03:41.000Z,32.940792962908745,-117.22003080882132,22771.720703125,109,23:03:41.000Z,32.7109375,1,73.17436718750001
2021-05-08T23:03:43.000Z,32.94100661762059,-117.2193861566484,22836.5,109,23:03:43.000Z,64.779296875,2,72.4556435546875
2021-05-08T23:03:45.000Z,32.94121339917183,-117.21874577924609,22900.630859375,108,23:03:45.000Z,64.130859375,2,71.7303662109375
2021-05-08T23:03:47.000Z,32.94142101891339,-117.21811252646148,22964.169921875,"
                ",23:03:47.000Z,63.5390625,2,71.06844140625
2021-05-08T23:03:49.000Z,32.9416345898062,-117.21747290343046,23028.5,"
                ",23:03:49.000Z,64.330078125,2,71.9531923828125
2021-05-08T23:03:51.000Z,32.94187556952238,-117.21684962511063,23092.630859375,101,23:03:51.000Z,64.130859375,2,71.7303662109375
2021-05-08T23:03:52.000Z,32.942012613639235,-117.21655575558543,23124.01953125,101,23:03:52.000Z,31.388671875,1,70.21645898437501
2021-05-08T23:03:54.000Z,32.94232031330466,-117.2160017117858,23186.080078125,97,23:03:54.000Z,62.060546875,2,69.4147216796875
2021-05-08T23:03:56.000Z,32.94267880730331,-117.21549108624458,23248.23046875,95,23:03:56.000Z,62.150390625,2,69.5152119140625
